id,flag,type,size,age,owner,operator
756858,HKG,Bulk,Capesize,<5,Ship Finance International Limited,Ship Finance International Limited
756957,LBR,Bulk,Handy,<5,Unknown Owners,Unknown Owners
757210,PAN,Bulk,Capesize,<5,Kitaura Kaiun K.K.,Kitaura Kaiun K.K.
757213,PAN,Bulk,Panamax,<5,Ehime Kaiun K.K.,Ehime Kaiun K.K.
757217,PAN,Bulk,Panamax,<5,Toshin Kisen K.K.,Toshin Kisen K.K.
757220,PAN,Bulk,Panamax,<5,Eiko Kisen K.K.,Eiko Kisen K.K.
757222,PAN,Bulk,Panamax,<5,Shoei Kisen Kaisha Limited,Shoei Kisen Kaisha Limited
757227,PAN,Bulk,Panamax,<5,Orient Line Company Limited,Orient Line Company Limited
757230,PAN,Bulk,Panamax,<5,Kawasaki Kisen Kaisha Limited ('K' Line),Kawasaki Kisen Kaisha Limited ('K' Line)
757364,MHL,Bulk,Panamax,<5,Sharaf Group,Emarat Maritime LLC
757376,PAN,Bulk,Panamax,<5,Nagashiki Kisen Company Limited,Nagashiki Kisen Company Limited
757381,PAN,Bulk,Panamax,<5,Wisdom Marine Lines S.A.,Wisdom Marine Lines S.A.
757383,PAN,Bulk,Panamax,<5,Wisdom Marine Lines S.A.,Wisdom Marine Lines S.A.
757448,BHS,Bulk,Handy,<5,Polska Zegluga Morska (POLSTEAM),Polska Zegluga Morska (POLSTEAM)
757979,BHS,Bulk,Handy,<5,Polska Zegluga Morska (POLSTEAM),Polska Zegluga Morska (POLSTEAM)
757990,LBR,Bulk,Handymax,<5,Orion Bulkers GmbH & Company KG,Orion Bulkers GmbH & Company KG
757993,MHL,Bulk,Capesize,<5,Golden Ocean Group Limited,Golden Ocean Management AS
757997,MHL,Bulk,Capesize,<5,Golden Ocean Group Limited,Golden Ocean Management AS
757999,PAN,Bulk,Capesize,<5,Korea Line Corporation,Korea Line Corporation
758339,PAN,Bulk,Handymax,<5,Irika Shipping S.A.,Irika Shipping S.A.
758343,PAN,Bulk,Handymax,<5,Irika Shipping S.A.,Irika Shipping S.A.
758347,PAN,Bulk,Handymax,<5,Portline Transportes Maritimos Internacionais S.A.,Portline Transportes Maritimos Internacionais S.A.
758350,PAN,Bulk,Handymax,<5,The Veniamis Group,Golden Union Shipping Company S.A.
758352,PAN,Bulk,Handymax,<5,Portline Transportes Maritimos Internacionais S.A.,Portline Transportes Maritimos Internacionais S.A.
758357,PAN,Bulk,Panamax,<5,Kambara Kisen Company Limited,Astro Shipmanagement Incorporated
758359,SGP,Bulk,Handymax,<5,Kambara Kisen Company Limited,Kambara Kisen Company Limited
758360,PAN,Bulk,Handymax,<5,Kambara Kisen Company Limited,Astro Shipmanagement Incorporated
758361,PAN,Bulk,Handymax,<5,Kambara Kisen Company Limited,Kambara Kisen Company Limited
758362,MHL,Bulk,Handymax,<5,Mykonos Shipping Company Limited,Mykonos Shipping Company Limited
758363,PAN,Bulk,Handymax,<5,Kambara Kisen Company Limited,Astro Shipmanagement Incorporated
758370,BHS,Bulk,Handy,<5,Polska Zegluga Morska (POLSTEAM),Polska Zegluga Morska (POLSTEAM)
758371,BHS,Bulk,Handy,<5,Polska Zegluga Morska (POLSTEAM),Polska Zegluga Morska (POLSTEAM)
758521,MLT,Bulk,Handymax,<5,Chian Spirit Maritime Enterprises Incorporated,Chian Spirit Maritime Enterprises Incorporated
759252,LBR,Bulk,Panamax,<5,The Veniamis Group,Golden Union Shipping Company S.A.
759254,LBR,Bulk,Panamax,<5,The Veniamis Group,Golden Union Shipping Company S.A.
759271,HKG,Bulk,Panamax,<5,Yu Yuan International Shipping Limited,Yu Yuan International Shipping Limited
759296,PAN,Bulk,Panamax,<5,Nippon Yusen Kabushiki Kaisha (NYK),Hachiuma Steamship Company Limited
759297,BHS,Bulk,Panamax,<5,Kristian Gerhard Jebsen Skipsrederi AS,Kristian Gerhard Jebsen Skipsrederi AS
759299,BHS,Bulk,Panamax,<5,Saito Shipping Company Limited,Saito Shipping Company Limited
759733,ITA,Bulk,Panamax,<5,Perseveranza di Navigazione S.p.A.,Perseveranza di Navigazione S.p.A.
759734,MHL,Bulk,Panamax,<5,Navitas Compania Maritima S.A.,Navitas Compania Maritima S.A.
759906,LBR,Bulk,Handymax,<5,Orion Bulkers GmbH & Company KG,Orion Bulkers GmbH & Company KG
759912,MHL,Bulk,Handymax,<5,Thome Ship Management Private Limited,Thome Ship Management Private Limited
759947,MHL,Bulk,Handy,<5,Deval Shipping Group of Companies,Deval Transport AS
761080,CYP,Bulk,Capesize,<5,Transmed Shipping Limited,Transmed Shipping Limited
761121,HKG,Bulk,Handymax,<5,Jinhui Shipping & Transportation Limited,Goldbeam International Limited
761122,HKG,Bulk,Handymax,<5,Jinhui Shipping & Transportation Limited,Goldbeam International Limited
761124,HKG,Bulk,Handymax,<5,Jinhui Shipping & Transportation Limited,Goldbeam International Limited
761126,HKG,Bulk,Handymax,<5,Jinhui Shipping & Transportation Limited,Goldbeam International Limited
761130,LBR,Bulk,Handymax,<5,Ahrenkiel Steamship Asset Holding GmbH & Company KG,Ahrenkiel Steamship GmbH & Company KG
761421,SGP,Bulk,Handymax,<5,Dasin Holdings Private Limited,Dasin Shipping Private Limited
761422,LBR,Bulk,Capesize,<5,Formosa Plastics Marine Corporation,Formosa Plastics Marine Corporation
761426,SGP,Bulk,Handymax,<5,Dasin Holdings Private Limited,Dasin Shipping Private Limited
761434,BHS,Bulk,Handymax,<5,Minerva Marine Incorporated,Minerva Marine Incorporated
761443,ATG,Bulk,Handymax,<5,Reederei Heinrich und Rudolf Schepers GmbH,Reederei Rudolf Schepers GmbH & Company KG
761445,LBR,Bulk,Handymax,<5,Peter Doehle Schiffahrts-KG,Peter Doehle Schiffahrts-KG
761446,ATG,Bulk,Handymax,<5,Reederei Heinrich und Rudolf Schepers GmbH,Reederei Rudolf Schepers GmbH & Company KG
761449,MHL,Bulk,Handymax,<5,Peter Doehle Schiffahrts-KG,Splosna Plovba d.o.o.
761452,MHL,Bulk,Handymax,<5,Peter Doehle Schiffahrts-KG,Splosna Plovba d.o.o.
761455,MLT,Bulk,Handymax,<5,Reederei Karl Schluter GmbH & Company KG,Reederei Karl Schluter GmbH & Company KG
761457,ATG,Bulk,Handymax,<5,Reederei Heinrich und Rudolf Schepers GmbH,Reederei Rudolf Schepers GmbH & Company KG
761459,LBR,Bulk,Handymax,<5,Reederei Dietrich Tamke KG,Reederei Dietrich Tamke KG
761542,MHL,Bulk,Panamax,<5,Gleamray Maritime Incorporated,Gleamray Maritime Incorporated
761544,MHL,Bulk,Panamax,<5,Gleamray Maritime Incorporated,Gleamray Maritime Incorporated
761584,PAN,Bulk,Capesize,<5,Korea Line Corporation,Korea Line Corporation
761591,GRC,Bulk,Panamax,<5,Efploia Shipping Company S.A.,Efploia Shipping Company S.A.
761605,LBR,Bulk,Handymax,<5,Conti Holding GmbH & Company KG,Conti Holding GmbH & Company KG
761609,MHL,Bulk,Handymax,<5,Naess Holding,Naess Holding
761612,MHL,Bulk,Handymax,<5,Oskar Wehr KG (GmbH & Company),Oskar Wehr KG (GmbH & Company)
761613,LBR,Bulk,Handymax,<5,Conti Holding GmbH & Company KG,Conti Holding GmbH & Company KG
761614,LBR,Bulk,Handymax,<5,Quayside Maritime Partners GmbH & Company KG,Quayside Maritime Partners GmbH & Company KG
761617,THA,Bulk,Handymax,<5,Precious Shipping Public Company Limited,Precious Shipping Public Company Limited
761622,TUR,Bulk,Handy,<5,Ulusoy Denizyollari Isletmeciligi A.S.,Ulusoy Denizyollari Isletmeciligi A.S.
761699,PAN,Bulk,Handymax,<5,Chang Myung Shipping Company Limited,Chang Myung Shipping Company Limited
761700,PAN,Bulk,Handymax,<5,Chang Myung Shipping Company Limited,Chang Myung Shipping Company Limited
761705,PAN,Bulk,Handymax,<5,Chang Myung Shipping Company Limited,Chang Myung Shipping Company Limited
762287,LBR,Bulk,Handymax,<5,Zodiac Group Monaco,Zodiac Maritime Limited
762296,LBR,Bulk,Handymax,<5,Nippon Yusen Kabushiki Kaisha (NYK),Taiheiyo Kisen Kaisha Limited
762311,PAN,Bulk,Panamax,<5,Kokuka Sangyo Company Limited,Kokuka Sangyo Company Limited
762315,PAN,Bulk,Panamax,<5,Mizuho Sangyo Company Limited,Mizuho Sangyo Company Limited
762317,NIS,Bulk,Panamax,<5,Arendals Dampskibsselskab AS (ADS),Arendals Dampskibsselskab AS (ADS)
762322,PAN,Bulk,Capesize,<5,Hanjin Shipping Company Limited,Hanjin Shipping Company Limited
762324,PAN,Bulk,Capesize,<5,Hanjin Shipping Company Limited,Hanjin Transportation Company Limited
762334,PAN,Bulk,Panamax,<5,Shoei Kisen Kaisha Limited,Shoei Kisen Kaisha Limited
762336,JPN,Bulk,Panamax,<5,Iino Kaiun Kaisha Limited,Iino Kaiun Kaisha Limited
762339,PAN,Bulk,Handy,<5,Hanjin Shipping Company Limited,Hanjin Shipping Company Limited
762340,PAN,Bulk,Handy,<5,Sincere Industrial Corporation,Sincere Industrial Corporation
762341,HKG,Bulk,Handy,<5,Investeringsgruppen Danmark A/S,ID Shipping A/S
762342,LBR,Bulk,Handy,<5,Johann M.K. Blumenthal GmbH & Company KG Reederei,Johann M.K. Blumenthal GmbH & Company KG Reederei
762344,HKG,Bulk,Handymax,<5,Jinhui Shipping & Transportation Limited,Goldbeam International Limited
762347,HKG,Bulk,Handymax,<5,Jinhui Shipping & Transportation Limited,Goldbeam International Limited
762350,HKG,Bulk,Handymax,<5,Jinhui Shipping & Transportation Limited,Goldbeam International Limited
762353,HKG,Bulk,Handymax,<5,Jinhui Shipping & Transportation Limited,Goldbeam International Limited
762364,SGP,Bulk,Handy,<5,Precious Shipping Public Company Limited,Precious Shipping Public Company Limited
762459,MLT,Bulk,Handymax,<5,Bayraktar Shipping Group of Companies,Bayraktar Gemi Isletmeciligi ve Kiralama A.S.
762507,LBR,Bulk,Handymax,<5,Dragnis Group,Goldenport Shipmanagement Limited
762519,IND,Bulk,Handymax,<5,The Great Eastern Shipping Company Limited,The Great Eastern Shipping Company Limited
762520,PAN,Bulk,Handy,<5,Shoei Kisen Kaisha Limited,Shoei Kisen Kaisha Limited
762522,MHL,Bulk,Handy,<5,Evalend Shipping Company S.A.,Evalend Shipping Company S.A.
762527,PAN,Bulk,Handymax,<5,China Ocean Shipping (Group) Company (COSCO),Qingdao Ocean Shipping Company Limited (COSCO Qingdao)
762530,TUR,Bulk,Handymax,<5,Ahmet Bedri Ince Armatorluk ve Nakliyat A.S.,Ince Denizcilik ve Ticaret A.S.
762531,MHL,Bulk,Handy,<5,Evalend Shipping Company S.A.,Evalend Shipping Company S.A.
762533,IOM,Bulk,Handy,<5,Pioneer Marine Incorporated,Pioneer Marine Advisers Private Limited
762640,PAN,Bulk,Handymax,<5,China Ocean Shipping (Group) Company (COSCO),COSCO Bulk Carrier Company Limited
762642,IND,Bulk,Handymax,<5,The Great Eastern Shipping Company Limited,The Great Eastern Shipping Company Limited
762646,LBR,Bulk,Handymax,<5,Dragnis Group,Goldenport Shipmanagement Limited
762651,PAN,Bulk,Handymax,<5,China Ocean Shipping (Group) Company (COSCO),Qingdao Ocean Shipping Company Limited (COSCO Qingdao)
762658,MLT,Bulk,Handymax,<5,Icon Investment Corporation,Icon Investment Corporation
762660,MLT,Bulk,Handymax,<5,Icon Investment Corporation,Icon Investment Corporation
762664,GRC,Bulk,Capesize,<5,The Angelicoussis Group,Anangel Maritime Services Incorporated
762666,GRC,Bulk,Capesize,<5,The Angelicoussis Group,Anangel Maritime Services Incorporated
762684,VNM,Bulk,Handy,<5,Far East Maritime Company Limited (FESHIP),Far East Maritime Company Limited (FESHIP)
762866,PAN,Bulk,Capesize,<5,Kawasaki Kisen Kaisha Limited ('K' Line),Kawasaki Kisen Kaisha Limited ('K' Line)
762869,PAN,Bulk,Capesize,<5,Hanjin Shipping Company Limited,Hanjin Shipping Company Limited
762878,LBR,Container,New panamax,<5,E.R. Schiffahrt GmbH & Cie KG,E.R. Schiffahrt GmbH & Cie KG
762881,LBR,Container,New panamax,<5,E.R. Schiffahrt GmbH & Cie KG,E.R. Schiffahrt GmbH & Cie KG
